Date,Open,High,Low,Close,Volume
01/03/2016,1937.089966,2072.209961,1937.089966,2059.73999,92639420000
01/04/2016,2056.620117,2111.050049,2033.800049,2065.300049,81124990000
01/05/2016,2067.169922,2103.47998,2025.910034,2096.949951,78883600000
01/06/2016,2093.939941,2120.550049,1991.680054,2098.860107,86852700000
01/07/2016,2099.340088,2177.090088,2074.02002,2173.600098,69530250000
01/08/2016,2173.149902,2193.810059,2147.580078,2170.949951,75610310000
01/09/2016,2171.330078,2187.870117,2119.120117,2168.27002,77023620000
01/10/2016,2164.330078,2169.600098,2114.719971,2126.149902,72915530000
01/11/2016,2128.679932,2214.100098,2083.790039,2198.810059,88445380000
01/12/2016,2200.169922,2277.530029,2187.439941,2238.830078,75344550000
01/01/2017,2251.570068,2300.98999,2245.129883,2278.870117,70576420000
01/02/2017,2285.590088,2371.540039,2271.649902,2363.639893,69260940000
01/03/2017,2380.129883,2400.97998,2322.25,2362.719971,81664010000
01/04/2017,2362.340088,2398.159912,2328.949951,2384.199951,65369860000
01/05/2017,2388.5,2418.709961,2352.719971,2411.800049,79719460000
01/06/2017,2415.649902,2453.820068,2405.699951,2423.409912,81078810000
01/07/2017,2431.389893,2484.040039,2407.699951,2470.300049,63348090000
01/08/2017,2477.100098,2490.870117,2417.350098,2471.649902,70784900000
01/09/2017,2474.419922,2519.439941,2446.550049,2519.360107,66624120000
01/10/2017,2521.199951,2582.97998,2520.399902,2575.26001,71088550000
01/11/2017,2583.209961,2657.73999,2557.449951,2647.580078,73416960000
01/12/2017,2645.100098,2694.969971,2605.52002,2673.610107,65531700000
01/01/2018,2683.72998,2872.870117,2682.360107,2823.810059,77318690000
01/02/2018,2816.449951,2835.959961,2532.689941,2713.830078,79933970000
01/03/2018,2715.219971,2801.899902,2585.889893,2640.870117,76803890000
01/04/2018,2633.449951,2717.48999,2553.800049,2648.050049,70194700000
01/05/2018,2642.959961,2742.23999,2594.620117,2705.27002,76011820000
01/06/2018,2718.699951,2791.469971,2691.98999,2718.370117,77891360000
01/07/2018,2704.949951,2848.030029,2698.949951,2816.290039,64898300000
01/08/2018,2821.169922,2916.5,2796.340088,2901.52002,69523070000
01/09/2018,2896.959961,2940.909912,2864.120117,2913.97998,63031510000
01/10/2018,2926.290039,2939.860107,2603.540039,2711.73999,91930980000
01/11/2018,2717.580078,2815.149902,2631.090088,2760.169922,80620020000
01/12/2018,2790.5,2800.179932,2346.580078,2506.850098,84162180000
01/01/2019,2476.959961,2708.949951,2443.959961,2704.100098,80859870000
01/02/2019,2702.320068,2813.48999,2681.830078,2784.48999,70638770000
01/03/2019,2798.219971,2860.310059,2722.27002,2834.399902,79159660000
01/04/2019,2848.629883,2949.52002,2848.629883,2945.830078,70090370000
01/05/2019,2952.330078,2954.129883,2750.52002,2752.060059,77250740000
01/06/2019,2751.530029,2964.149902,2728.810059,2941.76001,71250630000
01/07/2019,2971.409912,3027.97998,2952.219971,2980.379883,70599470000
01/08/2019,2980.320068,3013.590088,2822.120117,2926.459961,80269220000
01/09/2019,2909.01001,3021.98999,2891.850098,2976.73999,74178980000
01/10/2019,2983.689941,3050.100098,2855.939941,3037.560059,77720640000
01/11/2019,3050.719971,3154.26001,3050.719971,3140.97998,72410620000
01/12/2019,3143.850098,3247.929932,3070.330078,3230.780029,72325540000
01/01/2020,3244.669922,3337.77002,3214.639893,3225.52002,77287980000
01/02/2020,3235.659912,3393.52002,2855.840088,2954.219971,84436590000
01/03/2020,2974.280029,3136.719971,2191.860107,2584.590088,1.62185E+11
01/04/2020,2498.080078,2954.860107,2447.48999,2912.429932,1.23608E+11
01/05/2020,2869.090088,3068.669922,2766.639893,3044.310059,1.07135E+11
01/06/2020,3038.780029,3233.129883,2965.659912,3100.290039,1.31459E+11
01/07/2020,3105.919922,3279.98999,3101.169922,3271.120117,96928130000
01/08/2020,3288.26001,3514.77002,3284.530029,3500.310059,82466520000
01/09/2020,3507.439941,3588.110107,3209.449951,3363,92310780000
01/10/2020,3385.870117,3549.850098,3233.939941,3269.959961,89938980000
01/11/2020,3296.199951,3645.98999,3279.73999,3621.629883,1.01247E+11
01/12/2020,3645.870117,3760.199951,3633.399902,3756.070068,96375680000
01/01/2021,3764.610107,3870.899902,3662.709961,3714.23999,1.06118E+11
01/02/2021,3731.169922,3950.429932,3725.620117,3811.149902,99082320000
01/03/2021,3842.51001,3994.409912,3723.340088,3972.889893,1.22371E+11
01/04/2021,3992.780029,4218.779785,3992.780029,4181.169922,83124090000
01/05/2021,4191.97998,4238.040039,4056.879883,4204.109863,88321860000
01/06/2021,4216.52002,4302.430176,4164.399902,4297.5,1.02544E+11
01/07/2021,4300.72998,4429.970215,4233.129883,4395.259766,84255620000
01/08/2021,4406.859863,4537.359863,4367.72998,4522.680176,80500760000
01/09/2021,4528.799805,4545.850098,4305.910156,4307.540039,85528860000
01/10/2021,4317.160156,4608.080078,4278.939941,4605.379883,80253600000
01/11/2021,4610.620117,4743.830078,4560,4567,88268840000
01/12/2021,4602.819824,4808.930176,4495.120117,4766.180176,92750180000
01/01/2022,4778.140137,4818.620117,4222.620117,4515.549805,95562890000
01/02/2022,4519.569824,4595.310059,4114.649902,4373.939941,92667710000
01/03/2022,4363.140137,4637.299805,4157.870117,4530.410156,1.23546E+11
01/04/2022,4540.319824,4593.450195,4124.279785,4131.930176,90367840000
01/05/2022,4130.609863,4307.660156,3810.320068,4132.149902,1.0886E+11
01/06/2022,4149.779785,4177.509766,3636.870117,3785.379883,1.06117E+11
01/07/2022,3781,4140.149902,3721.560059,4130.290039,81688320000
01/08/2022,4112.379883,4325.279785,3954.530029,3955,92252350000
01/09/2022,3936.72998,4119.279785,3584.129883,3585.620117,94241020000
01/10/2022,3609.780029,3905.419922,3491.580078,3871.97998,95823760000
01/11/2022,3901.790039,4080.110107,3698.149902,4080.110107,92671910000
01/12/2022,4087.139893,4100.959961,3764.48999,3839.5,85249330000
01/01/2023,3853.290039,4094.209961,3794.330078,4076.600098,80763810000
01/02/2023,4070.070068,4195.439941,3943.080078,3970.149902,80392280000
01/03/2023,3963.340088,4110.75,3808.860107,4109.310059,1.13095E+11
01/04/2023,4102.200195,4170.060059,4049.350098,4169.47998,70861260000
01/05/2023,4166.790039,4231.100098,4048.280029,4179.830078,85190040000
01/06/2023,4183.029785,4458.47998,4171.640137,4450.379883,87983140000
01/07/2023,4450.47998,4607.069824,4385.049805,4588.959961,75063200000
01/08/2023,4578.830078,4584.620117,4335.310059,4507.660156,86840820000
01/09/2023,4530.600098,4541.25,4238.629883,4288.049805,73482980000
01/10/2023,4284.52002,4393.569824,4103.779785,4193.799805,83519460000
01/11/2023,4201.27002,4587.640137,4197.740234,4567.799805,80970570000
01/12/2023,4559.430176,4793.299805,4546.5,4769.830078,81530670000
01/01/2024,4745.200195,4931.089844,4682.109863,4845.649902,81737880000
01/02/2024,4861.109863,5111.060059,4853.52002,5096.27002,82066930000
01/03/2024,5098.509766,5264.850098,5056.819824,5254.350098,86299510000
01/04/2024,5257.970215,5263.950195,4953.560059,5035.689941,81747170000
01/05/2024,5029.029785,5341.879883,5011.049805,5277.509766,86849720000
01/06/2024,5297.149902,5523.640137,5234.319824,5460.47998,76025620000
01/07/2024,5471.080078,5669.669922,5390.950195,5522.299805,80160390000
01/08/2024,5537.839844,5651.620117,5119.259766,5648.399902,81097300000
01/09/2024,5623.890137,5767.370117,5402.620117,5762.47998,79564830000
01/10/2024,5757.72998,5878.459961,5674,5705.450195,82412430000
01/11/2024,5723.220215,6044.169922,5696.509766,6032.379883,84101980000
01/12/2024,6040.109863,6099.970215,5832.299805,5906.939941,86064900000
,,,,,
